user_id,msisdn,call_cnt_day,avg_actv_dur,iden_type_num,call_stu_cnt,rule1_burst_block,rule2_sim_farm,rule3_student_targeting,rule4_wangiri,rule5_social_engineering,any_rule_triggered
3v4CTZB4wqKVDbUAZrEzafeOWZnJpZ94UHUsD+J4CMc=,WMrNvi423jzFSOMLfW9s1w==,11,51.4545,10,0,0,1,0,0,0,1
DDVwUVxkXEkdE/8v3X0V+cw7Da9tv3bfidzDpGer01E=,noM/nCGxc6PWUZvgVwyVyQ==,42,48.8,10,0,0,1,0,0,0,1
GktJeDNRQyMrKPv8PY4URRy2O2Srh5z5xaPAWdxYlt0=,m1rGaGHG7U3sR6gKexLD3w==,8,125.75,10,0,0,1,0,0,0,1
pJuiQhiFxtpyd+QUKdKQWPlefBFiprKvFiTspRGEImA=,Z5ZWWK1u2jwJ/T9T+GUrxQ==,44,83.8824,10,0,0,1,0,0,0,1
pqlvXxQk6d2OIXpyBB6zS/eOWZnJpZ94UHUsD+J4CMc=,0hEeLx4EH7E+HjeujLAk5Q==,11,288.3333,10,0,0,1,0,0,0,1
w1t/O2BcxhD41vv2rdCpsLur7M7+Fgs8q+bv0zNNsOA=,mIUnbHfzc5cZtaFrF68H9w==,65,82.8085,10,0,0,1,0,0,0,1
wVsMvEgDHihLz7Am1xHeFkNHg6o86aj91nPqbuKk2qQ=,Z6jPYUmTJb7yul2O5BT6nA==,23,154.1,10,0,0,1,0,0,0,1
2YkLcjEmYGQTAbvo3dwIEPlefBFiprKvFiTspRGEImA=,EjmpU60ySTvxt0ayik0AgA==,2,542.0,10,0,0,1,0,0,0,1
8+Gz9szvtGwxLMBm7+KmdOFFlVUOPaewPb8upnzLPpg=,z5v8cdeDdlODRzdmsDmRRQ==,112,110.2644,10,0,0,1,0,0,0,1
VfuFTbIbviIh0HWt2gKB3hpBV+659nwopk3PNCNQMeo=,CeBk9e6LBTD7FShnYgBXPg==,6,174.1667,10,0,0,1,0,0,0,1
XneyJiVC1+BpAoQnitAoen23JewkCz0HQLfnBDZEG+E=,te8P6hcRfjV6aiI7roPOYQ==,26,115.1538,10,0,0,1,0,0,0,1
ix7qOtJU/f/G5GmOPa4jEyi50R481CmjPiuw3ubWbCA=,yCalsDJERutBGsFv4qUXEQ==,72,106.7931,10,0,0,1,0,0,0,1
/OE6qTE5TlveeoRa24Job1NZog87arypl49WWDgqXms=,ftY6QKN+LZWavvIdQs13kg==,114,220.1702,10,4,0,1,1,0,0,1
2g6b3k/vffzNNV14AQVYD/QpAhT0gUyujr46JZJBLqc=,ceBJwhsxn1ILXOA9O9+pFg==,56,68.0,10,0,0,1,0,0,0,1
8Sl+cKQoPH/Wr3e5XNLWgc9yVqZBson7sb35R4s/Ec8=,gGpTerv73MMwnWGqsCJ7Mg==,55,215.1957,10,0,0,1,0,0,0,1
BO8ekhQwCO3HjOrCE2q/wMqX0+a+Uej8Gf7kQNc4Tgw=,l56Tv4QkfUGIA/ONAsK2rA==,23,63.4545,25,0,0,1,0,0,0,1
SZ5PsICMRCVgS96GdtLXQlNZog87arypl49WWDgqXms=,H5eFxyczzwYtzRGvoOKazA==,2,920.0,10,0,0,1,0,0,0,1
zoy1c1dmwwDQt2H4eDByC7yxMvj5AnYYvxMGqxONSxY=,am2c/KGkYFjqg1EtfRyJKg==,33,60.375,10,0,0,1,0,0,0,1
8VKWEAk8/juL/GxU4ZFA9oqM8pLSTgbE2YNECvBI8zg=,eE/BcC8IQOJtpAIJJa+bog==,17,336.7692,10,0,0,1,0,0,0,1
No4+ru09dpslW915/3RiLHjOskzB3nNN/8eq56CldLo=,gGYUMi6MX2tsIapdINtVrw==,111,11.4324,1,0,1,0,0,0,0,1
RUqE08J+P1imyNyslC6ziw1yAWLbLI3T0bI5JCYqNmY=,CLDlQOdgVMiflMlONuUeTA==,83,89.6719,10,0,0,1,0,0,0,1
Wo5+cGT9bpkqMkY+Qts+6xutJqw0FaTuOUFTqFgBsHk=,j8bslrH+n2t8pcPTef+Ziw==,23,370.9375,10,0,0,1,0,0,0,1
aHWmsD8pvlBjHY6GWmvKTPlefBFiprKvFiTspRGEImA=,tubjwRXgWjhZhkCbgSPPMg==,33,84.25,10,0,0,1,0,0,0,1
s2xcidyPa+r/n/IiILA/nM0O2XR6Clb3OEL/yGsdI6U=,pS44/M3v37vHzJtKj0ExKg==,16,107.3077,10,0,0,1,0,0,0,1
/bOPQnC7p+v9SyjsPqIJvhpBV+659nwopk3PNCNQMeo=,B9ZuL3fNEaL8hLCxbpAgTg==,24,88.0,10,0,0,1,0,0,0,1
5pXFKTM7wIg4CN8Pcdc9wkQjs7G9PprWbjy+Y/cDMro=,nLcfcV4oYQQS0MX7cFhZZA==,27,68.68,10,0,0,1,0,0,0,1
JUbJh9pvBIS2tIxsrXsLg7Lx+yVDQy+YY05qz9NFu+Y=,nVHAmBjTxWezAi4VyDearg==,19,317.6,10,0,0,1,0,0,0,1
SG+b2bIbh4ayg4Y+xCg6NX3AxIi0Gx7d89u3Ep9biA4=,VeCwNfbcHSFaSrRRYhh1ug==,39,117.871,10,0,0,1,0,0,0,1
uZo4NuUpGtGzP1D+3HY7Kg==,HpMjNJ4FmoN90hbqRGmiIA==,237,15.28820961,1,1,0,0,0,0,1,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
0/CbVtf8zjiIpcfUs2r3kefeIezxQyM84PxICLLMI1E=,rWxCl6ughGrtFBx9WaSS4Q==,23,87.5455,10,0,0,1,0,0,0,1
ArYQ2w+SZmbzPqBV8jCWQodTiqhYh3b6vFoB1AEB5YA=,ck/XeJBJ2Hetc0kaSRgRcw==,36,90.75,10,0,0,1,0,0,0,1
SZ5PsICMRCVgS96GdtLXQlNZog87arypl49WWDgqXms=,H5eFxyczzwYtzRGvoOKazA==,2,920.0,10,0,0,1,0,0,0,1
Wo5+cGT9bpkqMkY+Qts+6xutJqw0FaTuOUFTqFgBsHk=,j8bslrH+n2t8pcPTef+Ziw==,23,370.9375,10,0,0,1,0,0,0,1
ZBLQ3U3toVN1uMOuecOu5mORvezCKwDFsqsGL3XSf3s=,cbZmNt9FhoKe503VIHaj+Q==,15,28.75,10,0,0,1,0,0,0,1
oCJ1sZ96NCZVfgtX6jMEHaoNQIyvnjG3Gkn7nb+ddLg=,5ZXUhNXR0mC/BM+KF/F1Hw==,79,55.386,10,1,0,1,0,0,0,1
oCJ1sZ96NCZVfgtX6jMEHaoNQIyvnjG3Gkn7nb+ddLg=,5ZXUhNXR0mC/BM+KF/F1Hw==,79,55.386,10,1,0,1,0,0,0,1
s0NYKUjdGBFCrlYXogKvG40Xd4fdFJENJK26d59ifj8=,AZzMPerQPvU5A5dGz/oi+w==,19,162.0625,10,0,0,1,0,0,0,1
4wPwU2QWjRj8yIxRtCA/v4QfEPy474LHgiH+DqE/Q/U=,uQFU0tzA/cY3pZw38LOUmg==,37,62.0606,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvck6HeaVvWgvXk41EaHQUf98=,9dXETN7mOkEvFyWWtyMo7Q==,19,88.0,10,0,0,1,0,0,0,1
auh8Z8TYd3ybkxUvw2+c6I7HmjcUDlDTU4/wgL90T48=,5Nc+zjjJJCCmodd2v2Ahsg==,95,30.7222,1,0,1,0,0,0,0,1
m8CdhIb4UrQJGJAVzsYTMiBtUPJ47BrskAyjbI0DG/E=,P4nxJae4ng6k2OxKj/Hd1Q==,37,89.5152,10,0,0,1,0,0,0,1
5pomf/53dKWke/s/thVgoH3AxIi0Gx7d89u3Ep9biA4=,eGyd6J1kgZWP9fo9vnf8Pg==,33,123.4815,10,0,0,1,0,0,0,1
8Sl+cKQoPH/Wr3e5XNLWgc9yVqZBson7sb35R4s/Ec8=,gGpTerv73MMwnWGqsCJ7Mg==,55,215.1957,10,0,0,1,0,0,0,1
H0gPHN5KI6A+giehJKA5TE6HeaVvWgvXk41EaHQUf98=,dkUnPn8tVcYletbFOq6OZw==,60,21.875,1,2,0,0,1,0,0,1
PQWXQHdPhI1lPov5DjDR1FfoQIRWvD8g3+PXBBit0yA=,URs243y/xOG/ivAMJgFm8g==,31,63.5,10,0,0,1,0,0,0,1
Wo5+cGT9bpkqMkY+Qts+6xutJqw0FaTuOUFTqFgBsHk=,j8bslrH+n2t8pcPTef+Ziw==,23,370.9375,10,0,0,1,0,0,0,1
xe9sZwxh4ixC5bNWkPWaYVB6ZM7mHIQSYQmwuZR/D+U=,GJCQYMwYUCBqar5SvTP0uw==,10,6.4,12,0,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
yUxcI6P6qTUvaEEHGUdqwbeP+ffndjPBY94xvXcvRZQ=,A00b0q0GAmtuz0T9DckIVw==,33,152.1304,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
CNAb0VUS88Ifi5t1SCWp5BpBV+659nwopk3PNCNQMeo=,tr7bvbaAnMtLSdqC+tGDnw==,19,128.3158,10,0,0,1,0,0,0,1
bhqEvGPMSu7mCEycW8qTu/EPNkL7x7LjGDA+Fv3K2hY=,e2e5dz+RH8WpLI5nX5gslg==,15,46.5,10,0,0,1,0,0,0,1
hzlJAPONgAamd7dAYAAbLxCXhMaDw6Oxn1Z9RwLowV8=,L5rSvMVogfXLe7AVIzEATA==,49,219.35,10,0,0,1,0,0,0,1
kVra+nd3FyVFV9/0SX/9O/eOWZnJpZ94UHUsD+J4CMc=,zVeBxglZ0g/4/Gvsh2xQ1Q==,28,18.96,10,0,0,1,0,0,0,1
swWaoRFTNjK3tmPV3u01ojDqObYYM8sKrX4fe+VTes0=,drjItGJ8RV6DMg2zMve50A==,15,318.4167,10,0,0,1,0,0,0,1
w1t/O2BcxhD41vv2rdCpsLur7M7+Fgs8q+bv0zNNsOA=,mIUnbHfzc5cZtaFrF68H9w==,65,82.8085,10,0,0,1,0,0,0,1
Es7H2bPI80FXqljoS7pzQii50R481CmjPiuw3ubWbCA=,/h+LwftgaFAG9B8PuE5crg==,15,40.0,10,0,0,1,0,0,0,1
LfZRqe04PNSsdFqI1MyYevEPNkL7x7LjGDA+Fv3K2hY=,hOhCHAL3tN11prZ5u3EOtQ==,84,73.8955,10,7,0,1,1,0,0,1
LfZRqe04PNSsdFqI1MyYevEPNkL7x7LjGDA+Fv3K2hY=,hOhCHAL3tN11prZ5u3EOtQ==,84,73.8955,10,7,0,1,1,0,0,1
LfZRqe04PNSsdFqI1MyYevEPNkL7x7LjGDA+Fv3K2hY=,hOhCHAL3tN11prZ5u3EOtQ==,84,73.8955,10,7,0,1,1,0,0,1
bBgBNv9qNnM/zrXhkGwLxLIUIcU7oi9gvVdx90RPvMk=,wunel+bQBC49pzwWws7Rxg==,27,129.3,10,0,0,1,0,0,0,1
cm+ip26DQK3k/XgXsLFceFeifiWv1Ig9Zb1QH61Gi4c=,eIBW7s2hO9KgmqP9wC4I/Q==,35,70.3824,10,0,0,1,0,0,0,1
enSzex0n3nq5cF1OK1U5TkQjs7G9PprWbjy+Y/cDMro=,gOK8gcqV54yivwW0YFUPog==,63,74.9333,10,0,0,1,0,0,0,1
iv5U4aYmhDfHlzLVcSnCm0Qjs7G9PprWbjy+Y/cDMro=,FNF1Lt9e6ollESoiX5awWA==,33,79.4333,11,0,0,1,0,0,0,1
kiAvbSPklmbiQym3o3LQiRWpXqiACSbtEACfxbJD8Zc=,e2/2PBxH+yHgBqbcCHjzOw==,31,80.8966,25,0,0,1,0,0,0,1
7bFPly1nmFjbSYs/Qw5AF5zeTE9VcIIIJ5D0PgWXDFA=,JbWPXAKBTT0v6pqJ15NFHw==,18,233.7222,10,0,0,1,0,0,0,1
K9bcRQLxf3rwJuk4oYuDqMSAOX1Q/R1st7hS1plL/SY=,5/sh3gWBqstXDokKHQzOyw==,23,100.0,10,0,0,1,0,0,0,1
fWfij01TvSqw7L5VrVyypxpBV+659nwopk3PNCNQMeo=,UQgc/FqmkBM7OvG8ektDzg==,15,136.7692,10,0,0,1,0,0,0,1
mBi/MFDlw1Cha9D1Rv8aRr3LKvugDyeBhPzcNJKdoXM=,x7ha3oH4Ogp7NGdgER+LIg==,46,152.9429,10,0,0,1,0,0,0,1
oHlBqxLT1kZfoWtupGm6OVB6ZM7mHIQSYQmwuZR/D+U=,3wjNUpnsO8n9IFQXIhBY9A==,89,6.7865,3,0,1,0,0,0,0,1
s7i0WNSdgOGjHmimQAvz5FB6ZM7mHIQSYQmwuZR/D+U=,R/SlQZvPc1o/EKC79hxxpw==,26,153.2,10,0,0,1,0,0,0,1
zm2uePH2gPU+azeMGAluMMjCBV/gPaDxOrOQ6Yhnx+E=,ppmaPBZah8QZu1wOzaZ4Wg==,35,145.1875,10,0,0,1,0,0,0,1
0G//mogiHia6ZlWtkKha9BYLP8kxZC8tpEnWBHkiiTY=,yeQUMLLv2/VcahRwQpp7jg==,26,68.4,10,0,0,1,0,0,0,1
CNAb0VUS88Ifi5t1SCWp5BpBV+659nwopk3PNCNQMeo=,tr7bvbaAnMtLSdqC+tGDnw==,19,128.3158,10,0,0,1,0,0,0,1
Qs3k5u3gdeuwiZIC3XlRl/ruB7HdbJ46asaF0cWWKTE=,fUx+cilBQx0tot4tytRZkg==,10,225.625,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TH3AxIi0Gx7d89u3Ep9biA4=,rhpJdNSXdQe0DgtBnMDoWw==,6,379.2,10,0,0,1,0,0,0,1
cm+ip26DQK3k/XgXsLFceFeifiWv1Ig9Zb1QH61Gi4c=,eIBW7s2hO9KgmqP9wC4I/Q==,35,70.3824,10,0,0,1,0,0,0,1
tNMOyvpGRsdp/PsD9N5LBii50R481CmjPiuw3ubWbCA=,4jvf5zHr2aELvC9Pp26pnA==,18,128.8,10,4,0,1,0,0,0,1
+CxQIZQVvrxlk6YbyfdXEEEkTkXlyXdDAvi9z4xnJbc=,YHgffgER35Q7KpqAjPcXGg==,21,52.8889,10,0,0,1,0,0,0,1
0Jy+NPJCz5IUG4dGEhwfmbyxMvj5AnYYvxMGqxONSxY=,E4PVp7KIMIZZaSJIWedxuQ==,66,64.4545,10,0,0,1,0,0,0,1
Yef97oRw49nq/muNjKnGPHjOskzB3nNN/8eq56CldLo=,8bR3rXq9X0eJLXTzNfZSNg==,30,60.8571,10,0,0,1,0,0,0,1
aWXhzj+ITfes6DnJ+Pqqjii50R481CmjPiuw3ubWbCA=,/wQy+WeARBPiW0+tdulwZQ==,14,218.9,10,0,0,1,0,0,0,1
hvlPLUFJMLnBiSHi4UWnUiOJXZUpUGYGb+3EkCNWaYo=,VCNAVCec1pWazZ/w1HxJzg==,36,51.5385,10,0,0,1,0,0,0,1
yOYJrHH8BV1pc7h1bQiIonZGaVPc/YsRV8ERt6Nj2r4=,3+H4sda312upZfU0MR+2iw==,22,41.8636,10,0,0,1,0,0,0,1
zoy1c1dmwwDQt2H4eDByC7yxMvj5AnYYvxMGqxONSxY=,am2c/KGkYFjqg1EtfRyJKg==,33,60.375,10,0,0,1,0,0,0,1
2g6b3k/vffzNNV14AQVYD/QpAhT0gUyujr46JZJBLqc=,ceBJwhsxn1ILXOA9O9+pFg==,56,68.0,10,0,0,1,0,0,0,1
6bkmLaPY411dZbin2Zu35C4puwqqQnCUK4Wid9s0xs8=,x8gD6IGblLNYF4m0QD4lLQ==,24,97.1,10,0,0,1,0,0,0,1
6bkmLaPY411dZbin2Zu35C4puwqqQnCUK4Wid9s0xs8=,x8gD6IGblLNYF4m0QD4lLQ==,24,97.1,10,0,0,1,0,0,0,1
8+Gz9szvtGwxLMBm7+KmdOFFlVUOPaewPb8upnzLPpg=,z5v8cdeDdlODRzdmsDmRRQ==,112,110.2644,10,0,0,1,0,0,0,1
BO8ekhQwCO3HjOrCE2q/wMqX0+a+Uej8Gf7kQNc4Tgw=,l56Tv4QkfUGIA/ONAsK2rA==,23,63.4545,25,0,0,1,0,0,0,1
h1yG/+oQZHP6UL+3F6RYXcqX0+a+Uej8Gf7kQNc4Tgw=,bdRRVRFGWu40EBVXnwMe/w==,84,87.0,10,0,0,1,0,0,0,1
oqpm9phMyYXSnNNPNwmYFXjOskzB3nNN/8eq56CldLo=,XBbjTO8Ie939Va7xilGxPg==,4,171.0,10,0,0,1,0,0,0,1
y1rfVeA/Wd0VQ8NcXTvhAPeOWZnJpZ94UHUsD+J4CMc=,RGlgbaA+/qntk04jfgCbdw==,18,25.0588,25,0,0,1,0,0,0,1
/a0+368X6lk3jQL0DPQe4flefBFiprKvFiTspRGEImA=,xeTBlD9/whRPuZdKpqJy0Q==,33,68.0,10,0,0,1,0,0,0,1
DqpcOtiKfVOCT+nzwExsLTfp3nUE0V3qeDSyGRYimxM=,REELLOkxQ30N4A8GnsEd1Q==,24,265.3684,10,0,0,1,0,0,0,1
GgG/g5BsA4jGFpZHhfQkXefeIezxQyM84PxICLLMI1E=,ZQh9jmmYo/BuFS3fywy8+Q==,33,79.1034,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvck6HeaVvWgvXk41EaHQUf98=,9dXETN7mOkEvFyWWtyMo7Q==,19,88.0,10,0,0,1,0,0,0,1
MF8sFDsIX9fM3jZmU7Ce80EkTkXlyXdDAvi9z4xnJbc=,TbbNfccLMCyNYTFKchVLwg==,20,179.1579,10,0,0,1,0,0,0,1
N+2lnS7u6QVgF2dUAtDFEWDHkZmRCJdvtX51GsI0XS0=,BRQjE8a5pqamPsTK2BCXYQ==,58,132.46,10,0,0,1,0,0,0,1
UZKoPsH+4BPjoh9G9sDZan3AxIi0Gx7d89u3Ep9biA4=,vt/6IJLF2qDqOtu21nAuKA==,33,47.6429,10,0,0,1,0,0,0,1
Z37fM25x7yDaoAHMAJRQycw7Da9tv3bfidzDpGer01E=,WbuoAWVw9yfUfNxzk+xaUw==,15,93.2,10,0,0,1,0,0,0,1
Zt1c8J7mRt/ETJP1SmEPav0H5L998vYXICT/cwfwYsY=,sSr4MyKT30tJq27HxHqbRQ==,16,150.7143,10,0,0,1,0,0,0,1
gUdICA/ZNjgPdeuWnvncYBvmLiSDqwsLOKsBHxcSHas=,p6wcPoVn1K1wsXchIHr/EA==,32,178.8929,10,0,0,1,0,0,0,1
1TyF51C5uqcUZAvzHNCmw5lXvijFPs06ihsNoTcKKbI=,mZH8yjqW1fsy9hkrCcMnVw==,29,461.913,10,0,0,1,0,0,0,1
4jftd9Zo9qqpbzhDbHh/p/uc1I981vR2DRB0ODujyWk=,AN0ke9AauxyJEeq1LewAag==,54,59.6226,10,0,0,1,0,0,0,1
6x0z8DZ0WjznYugby1ildHw/6fTgQ97WdRmoGEPUKVc=,P5zG0n2SUzcvUPcYvRSRxw==,70,67.5161,10,0,0,1,0,0,0,1
B4K7upqweV0+Iv/oORfgJiD0dDkuNK8MGqZEe4EgUAY=,CBxwTjovVLBnqnNGuOq3Tw==,42,195.5238,10,0,0,1,0,0,0,1
JfkrhPxmRWg4HJGe/rdvLIgJFiw5K0CobRxgB4f8uXI=,8JVrkcfUtzlkiJr+2h/6kg==,30,268.56,10,0,0,1,0,0,0,1
MDrFPYBTQuUT71Bm6+aPTMSAOX1Q/R1st7hS1plL/SY=,+6SQ3h+2lqZl/1lkyxu22g==,9,346.75,10,0,0,1,0,0,0,1
PQWXQHdPhI1lPov5DjDR1FfoQIRWvD8g3+PXBBit0yA=,URs243y/xOG/ivAMJgFm8g==,31,63.5,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
m8CdhIb4UrQJGJAVzsYTMiBtUPJ47BrskAyjbI0DG/E=,P4nxJae4ng6k2OxKj/Hd1Q==,37,89.5152,10,0,0,1,0,0,0,1
qxiv3d7nB5tR+mFsE/weBn23JewkCz0HQLfnBDZEG+E=,Hs0bTSVN8Ls35SBdsAQNTg==,51,63.2955,10,0,0,1,0,0,0,1
s7i0WNSdgOGjHmimQAvz5FB6ZM7mHIQSYQmwuZR/D+U=,R/SlQZvPc1o/EKC79hxxpw==,26,153.2,10,0,0,1,0,0,0,1
swWaoRFTNjK3tmPV3u01ojDqObYYM8sKrX4fe+VTes0=,drjItGJ8RV6DMg2zMve50A==,15,318.4167,10,0,0,1,0,0,0,1
+yqj2S7a93wmhDob76pnNrur7M7+Fgs8q+bv0zNNsOA=,K/EqypGk4ne/0n6Wyx0zxA==,9,39.5,10,2,0,1,0,0,0,1
1TyF51C5uqcUZAvzHNCmw5lXvijFPs06ihsNoTcKKbI=,mZH8yjqW1fsy9hkrCcMnVw==,29,461.913,10,0,0,1,0,0,0,1
9U97rR4HhWOwUhUOUA8SwdtdQ04S0y26suakqQ51CV4=,kRzy94hHSlW8cZyEOAZynA==,8,110.4286,10,0,0,1,0,0,0,1
bICWC6hRxw4Cy2fJrZEAXj7QgeBhtbFwQJfgVvnVJsE=,MhmG1ncf+/rKK3oqVJAm4w==,13,150.1818,10,0,0,1,0,0,0,1
lZgv/ay5n0xVdF/dsR43yluK7HrLNf8Jv4Rl/UPu6Pc=,l3nGoemaq231cOroJxHymg==,66,96.25,10,0,0,1,0,0,0,1
m8CdhIb4UrQJGJAVzsYTMiBtUPJ47BrskAyjbI0DG/E=,P4nxJae4ng6k2OxKj/Hd1Q==,37,89.5152,10,0,0,1,0,0,0,1
oSywjKEdqy5DQdSE34clDYqM8pLSTgbE2YNECvBI8zg=,t3avB4WVygT6eIoKS9In4Q==,34,23.3226,10,0,0,1,0,0,0,1
HoukkLaLFUy3hK2sze1+TKoNQIyvnjG3Gkn7nb+ddLg=,5q9vUDLYpfl0Ecj16Z+0dw==,59,84.8571,10,0,0,1,0,0,0,1
ImrkCXDHNRyfNdh8gs3GSB2OqEIsylzL2IeQw5d0k8A=,/d7NkveUvEaFAOZhHvG5/A==,75,63.1667,10,0,0,1,0,0,0,1
WmwEi/9WmFlI351LD6N2+7eP+ffndjPBY94xvXcvRZQ=,Fj+75+QsPVuoHxTkj7A1Eg==,69,114.9298,10,0,0,1,0,0,0,1
hXwcs3KABAxDX5N4NgKHyCBtUPJ47BrskAyjbI0DG/E=,MBlpTviE0zGN+lvmhG6WAg==,93,65.8876,10,0,1,1,0,0,0,1
s0NYKUjdGBFCrlYXogKvGxvmLiSDqwsLOKsBHxcSHas=,8+zndTaX3eBU6rUaSsMG8A==,33,329.5484,10,0,0,1,0,0,0,1
wVsMvEgDHihLz7Am1xHeFkNHg6o86aj91nPqbuKk2qQ=,Z6jPYUmTJb7yul2O5BT6nA==,23,154.1,10,0,0,1,0,0,0,1
/OE6qTE5TlveeoRa24Job1NZog87arypl49WWDgqXms=,ftY6QKN+LZWavvIdQs13kg==,114,220.1702,10,4,0,1,1,0,0,1
2YkLcjEmYGQTAbvo3dwIEPlefBFiprKvFiTspRGEImA=,EjmpU60ySTvxt0ayik0AgA==,2,542.0,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C1eifiWv1Ig9Zb1QH61Gi4c=,e6NYzMaCAq0FPC3X41d53w==,63,10.2222,1,0,0,0,0,1,0,1
8jEHvJFx54NCAi0p9VeV7b3ZBW4ERyZwAmYtQyIGeXU=,tdB48rWrR30tONivMpJnPw==,18,53.75,10,1,0,1,0,0,0,1
GgG/g5BsA4jGFpZHhfQkXefeIezxQyM84PxICLLMI1E=,ZQh9jmmYo/BuFS3fywy8+Q==,33,79.1034,10,0,0,1,0,0,0,1
bBgBNv9qNnM/zrXhkGwLxLIUIcU7oi9gvVdx90RPvMk=,wunel+bQBC49pzwWws7Rxg==,27,129.3,10,0,0,1,0,0,0,1
ywmFMuvBcBv0PJkRPNclcLyxMvj5AnYYvxMGqxONSxY=,iG1LmVAFj4dbR+/M4VdUqA==,65,7.0308,10,0,0,1,0,0,0,1
/a0+368X6lk3jQL0DPQe4flefBFiprKvFiTspRGEImA=,xeTBlD9/whRPuZdKpqJy0Q==,33,68.0,10,0,0,1,0,0,0,1
2YkLcjEmYGQTAbvo3dwIEPlefBFiprKvFiTspRGEImA=,EjmpU60ySTvxt0ayik0AgA==,2,542.0,10,0,0,1,0,0,0,1
R/kwsXrFfkBgyVsb+DQ4+9tdQ04S0y26suakqQ51CV4=,TTfV0jTdxelw+nBl1f8rkA==,50,82.72,10,0,0,1,0,0,0,1
XneyJiVC1+BpAoQnitAoen23JewkCz0HQLfnBDZEG+E=,te8P6hcRfjV6aiI7roPOYQ==,26,115.1538,10,0,0,1,0,0,0,1
Yef97oRw49nq/muNjKnGPHjOskzB3nNN/8eq56CldLo=,8bR3rXq9X0eJLXTzNfZSNg==,30,60.8571,10,0,0,1,0,0,0,1
cm+ip26DQK3k/XgXsLFceFeifiWv1Ig9Zb1QH61Gi4c=,eIBW7s2hO9KgmqP9wC4I/Q==,35,70.3824,10,0,0,1,0,0,0,1
s2xcidyPa+r/n/IiILA/nM0O2XR6Clb3OEL/yGsdI6U=,pS44/M3v37vHzJtKj0ExKg==,16,107.3077,10,0,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
0RSal9Y16P/BX+8GK+Q9OyG18qGetde5ctRoQrB0EBo=,zmEl5T1nLFM9LpXEm6OMGg==,67,145.434,25,0,0,1,0,0,0,1
HXFZwNIMsdxmmn8Z+JmcKRpBV+659nwopk3PNCNQMeo=,rPdQ0Py4PFJt2y8WHZ3Dzg==,36,56.5588,10,0,0,1,0,0,0,1
MXanW9JTu/sSmXVZg+04ZvrKXHRSaVjUiYsCKQ66opI=,X320S2wvSVRzoW6Ns46AkQ==,53,52.04,10,0,0,1,0,0,0,1
PQWXQHdPhI1lPov5DjDR1FfoQIRWvD8g3+PXBBit0yA=,URs243y/xOG/ivAMJgFm8g==,31,63.5,10,0,0,1,0,0,0,1
aWOheXH0/OWtBCVSn0GDIfruB7HdbJ46asaF0cWWKTE=,yvYuKFFSP08nV1/Bem7i8g==,21,216.9375,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
t/YpowXqoXW/kyHoxwvIureP+ffndjPBY94xvXcvRZQ=,2QyvFCtMyqPQ772k+Aa1rw==,30,80.6154,10,0,0,1,0,0,0,1
RaUcvI32NCNzCqSd0Qii9x2OqEIsylzL2IeQw5d0k8A=,I8FTxcrMXEQ7vI16zX5SyQ==,54,94.7451,10,0,0,1,0,0,0,1
Wo5+cGT9bpkqMkY+Qts+6xutJqw0FaTuOUFTqFgBsHk=,j8bslrH+n2t8pcPTef+Ziw==,23,370.9375,10,0,0,1,0,0,0,1
Yef97oRw49nq/muNjKnGPHjOskzB3nNN/8eq56CldLo=,8bR3rXq9X0eJLXTzNfZSNg==,30,60.8571,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TH3AxIi0Gx7d89u3Ep9biA4=,rhpJdNSXdQe0DgtBnMDoWw==,6,379.2,10,0,0,1,0,0,0,1
lZgv/ay5n0xVdF/dsR43yluK7HrLNf8Jv4Rl/UPu6Pc=,l3nGoemaq231cOroJxHymg==,66,96.25,10,0,0,1,0,0,0,1
