user_id,msisdn,risk_score,high_risk,flag_sms_to_fraud,flag_sms_from_fraud,flag_called_by_fraud,is_international,flag_young_age
bbjzAtWodOQUT4lpxuwvOA==,aFtU2ZQwTuVGXSx7rAkA4w==,0.36,1,0,0,0,1,0
EEdcJWX1t+fqtHsmWC0sMQ==,hXQw55Nf5wqDlCmi6rl9TA==,0.35,1,0,0,0,1,1
cQ7aD+f7KbOeRgpw3EqO6Q==,ym+lr1WeYCWctV26zKCYLg==,0.35,1,0,0,0,1,1
KF32DHqSYZOIX0EBjKuKig==,o48B1N+OhIe1ZyXVwZnF7g==,0.35,1,0,0,0,1,1
wVCZVIcY/hM1Or3EclrSzQ==,gCZkPtBBTeAbXySNtogq3A==,0.305,1,0,0,0,1,0
BO90afNuRc8GBuKLO/JV5g==,mHjLCcCkltfhrLjIKqrlJg==,0.305,1,0,0,0,1,0
QgrUHXg42n3jWvjB3pKuqg==,HZhfg0OrIiSuEd2jX3EpVQ==,0.35,1,0,0,0,1,1
DeIBT+9GSlW4DxgTQjRE4A==,nY9Aid5vSbK+EMuvpwMJ9Q==,0.35,1,0,0,0,1,1
ymxJSmCDWMK+7tXqaQmSVg==,NotM4SPOCZECFnoKSmYbGA==,0.305,1,0,0,0,1,0
xHHOr+OqBFqFqMb9vHaZOw==,OStf/XgR59imw2WGu/p+3w==,0.35,1,0,0,0,1,1
TF7LmjI5O61oHfMNbdZAkw==,h3Hk6TGnq3sqPlyby1zYfA==,0.35,1,0,0,0,1,1
FAknaZ17MZOQYwBKKJKVPA==,GTg4TR6OMqvlQOeQGC7Kxw==,0.305,1,0,0,0,1,0
QrusrJ5l7++TCd5D99A9xQ==,f5S0bQeuLQ10FL6EQzGk4g==,0.305,1,0,0,0,1,0
nlInUm4lRPziTl3kGoZK1w==,n69MqRxX1qMER4dg55aATQ==,0.305,1,0,0,0,1,0
kjgR7cEXF9m+j9kfrQKA0g==,pLipdQiSIFfoj0Hjp84NnA==,0.35,1,0,0,0,1,1
Vgts4lhqizTxgLi6zD678Q==,UE68WKyU2EQCbSxP8kUtUA==,0.35,1,0,0,0,1,1
MOk4q/3TEDy9Q1Rtd7gE1g==,c/fQT+lNPBqOHxEoQQnVMg==,0.36,1,0,0,0,1,0
zCDi7qw9rpN8rjXrl22ZTQ==,Lf6faRzQbFok6tPv2wip7g==,0.35,1,0,0,0,1,1
q3B7B8geb04FwCfYd/jBvA==,5uxkKVHiAmmfjNOP5jjRrA==,0.35,1,0,0,0,1,1
zt3NczRqlQelt/bT+MyuMg==,4ijSYavjMptgUiy56NlOvg==,0.35,1,0,0,0,1,1
3sJOrTSVhsblm4uNFerv5Q==,bRI1bGUJNxbiwupBIccKsg==,0.35,1,0,0,0,1,1
aa6/eoAsj+0qJzejEKCbMA==,GdUMoco+InrTUeh0WeJTGw==,0.35,1,0,0,0,1,1
tgcDqA2rHyCFfvBnE78uEA==,7gQtMQlwCPj4R1wMHKJqeQ==,0.35,1,0,0,0,1,1
gys7o/eXBzxkqeCT3mVvgQ==,tcRhu8OgSSNwI5W/27veMA==,0.35,1,0,0,0,1,1
eUqzdg6fAg2ZMcRo9CJ2Jw==,7UaWk+tyfvN3N+VvYuHTMA==,0.56,1,0,1,0,1,0
CtWBCPerd8OMQBu9oOZjXg==,LnqOvrqq3qwZ3PcuLVA/5A==,0.35,1,0,0,0,1,1
oLpLC5/XxGtNm1tKLtZ4wA==,ZSnC6t81Kxs6alPKZl3A9w==,0.305,1,0,0,0,1,0
lmxiKIYe1s55KVHury18QQ==,J6xgvIXwnpkdnjy2N1dLMQ==,0.305,1,0,0,0,1,0
AEtgHC6JaFDQY0zI3QbyGA==,qTeytPndL+nMBp3chf3smA==,0.35,1,0,0,0,1,1
EsePhZfAMYCbUUSp1kBHCQ==,nwtMxY1xZri/7G96KKJI1w==,0.35,1,0,0,0,1,1
mvtNKtHtpTHM2OY6AY6wPw==,HElzgGnpPuJ6nAHFeUx5tA==,0.305,1,0,0,0,1,0
helX1Q+MuRbxP2ZRtYcN0w==,c299wL58aWySLpqryyLl3Q==,0.305,1,0,0,0,1,0
6F0DJdaUTJm6vO2RAToGbw==,pKx0yCcbbOQzFR/41mTe9w==,0.35,1,0,0,0,1,1
3Rmq4rTX/RywzJsEvHgU9g==,SmOpzb88grsgT/L5KsEavw==,0.6600000000000001,1,0,0,1,1,0
Mu8B8ZOedrBBswqmncHsnQ==,0pr4d/7eqRm7Sh8w62ainQ==,0.305,1,0,0,0,1,0
fGZn7dAmORgS/Bx5I8GaUA==,u2MOqHRwlQ5MbD6aV6Yyvw==,0.6600000000000001,1,0,0,1,1,0
/BIgJGznmWErkH0dbJCrrg==,FAvdx+GRqNwAUGwtG+WyyQ==,0.35,1,0,0,0,1,1
j3T3M48zKArZH6041LJM7A==,ni8CRKBiYy1jZQQgMLWRLQ==,0.305,1,0,0,0,1,0
svmkaD2DbBCdFxMNpqkZOQ==,frNIVp5EoWnaNpGM3bGoBA==,0.35,1,0,0,0,1,1
+iWvfSFPZVh/1GN9Z0DV7Q==,KwrXfj7r6JoQfr98XbRlUg==,0.35,1,0,0,0,1,1
AGzJ1cF79ZWEtFaFDIG8Hw==,Pt+iB++X+vyAUpWvhRRe/g==,0.35,1,0,0,0,1,1
NbzLgQKu3gNazy3lO21oPg==,jQhrj9DAEU7NSooP9+/kEA==,0.305,1,0,0,0,1,0
4KCmvnrBiBbjllnGbkPNHQ==,D8nAV1qKvKF+uKJ70FVbAA==,0.35,1,0,0,0,1,1
XmIuFDqeuXn2iT8An+nQMQ==,RZJEwEVMN91BMLRt9Z8y1A==,0.305,1,0,0,0,1,0
U5w5rcKjI/885fQ4yo+EDg==,HG+6F0Kck2RT3UCQWqGFBQ==,0.35,1,0,0,0,1,1
5fBEANqzOszUNRRNpeeccA==,/UZajkTgGyYfc4u3Zo/Q5g==,0.35,1,0,0,0,1,1
N18jPeckL47HyoqO2KcB1w==,Wbua51fkpGQ8xqdiGT+gMg==,0.35,1,0,0,0,1,1
Z8liMtpnItiXLjqwuBEhqw==,sraKR1MzL8GYN4UKa9gqlg==,0.36,1,0,0,0,1,0
bVRNozxEG0jV+fjYmYd84g==,DPvBYARRdQGUU4lHa4UuRQ==,0.35,1,0,0,0,1,1
o5keTkFJtqNFPi4v+aZe5A==,fIFkEWiJhNcPMjSJAypu+w==,0.6600000000000001,1,0,0,1,1,0
vwzoAD0qESmSxnPTOJSo3A==,DfTY1LJ/vWdjOtzZIqJPAw==,0.35,1,0,0,0,1,1
7Vq2a7rz0jC9qtzXV5I2Xw==,fwE0cXj1Iz5NsBoFqJH7ww==,0.35,1,0,0,0,1,1
4VE3+v8kUvel56AzMc2uPw==,V94c2xc96e0cAdBT49bmtQ==,0.36,1,0,0,0,1,0
tyuOwLHnGuQAkW8e2s0X+w==,DSYtl9UTksTlHrJ+qgmDqg==,0.305,1,0,0,0,1,0
FUB3wbjfT6FeV47kXwroNQ==,4a6bO005gLs+0bonKlighA==,0.35,1,0,0,0,1,1
c5w/AGKr5SEzrT7kXXLxJQ==,IAfuOd/ggsQVnrUE5J6a8g==,0.36,1,0,0,0,1,0
qu+TVMFuq6/p+60NLvoCAw==,YS/3V3TexPyRAP21hGv49Q==,0.35,1,0,0,0,1,1
e2ecZ7cfniAqdpvdcTz3jg==,C5mfDQbqqpCndcgVE5pVBw==,0.305,1,0,0,0,1,0
YZ2mQJRs+NHKEpQSExDXWw==,CTsKyfqVTmp6x7syfsNFmw==,0.35,1,0,0,0,1,1
CLIWE1qQy5nFwwDe9NMztw==,C3a5Lv4Mw/dR0QbiAE4YJA==,0.35,1,0,0,0,1,1
Dgp/7zJw4Y/7Gkj2GCjJwQ==,b0vV/L6D+AHUUM1VwZIF4Q==,0.35,1,0,0,0,1,1
HGCFEXUIqW4aDYyB/rgiYg==,NtK4lDNUveuGp+b8fOtlxQ==,0.35,1,0,0,0,1,1
PnN4L2irD/lHXq+qsCMrrw==,3uoCD/eoPdxpyhYaKnby0w==,0.305,1,0,0,0,1,0
pJsgHfpZjStj+PCQ3EWv/g==,vubn1K01IsKn43rI7YfSZQ==,0.305,1,0,0,0,1,0
ea8w4x3RONZwya9XhbwQ4w==,q/kPDJqrj9iLT8zrg8KpxQ==,0.35,1,0,0,0,1,1
XodeCsYyU4w2210v6eqg+A==,aVWE47c1xGzUHIY9abG7vw==,0.35,1,0,0,0,1,1
iJE8sfo57p/odRcjyAistg==,KaJKP9wujovf0dEe91eqAg==,0.35,1,0,0,0,1,1
x+rdvQAqW10WJFtc6lx3tQ==,PqGfwTM/RNpDSSPmg/+/xQ==,0.305,1,0,0,0,1,0
FFX3G2nt/JQb44Q6c8OvMg==,maMnsqB9XkoKstYWd8ghUQ==,0.35,1,0,0,0,1,1
FaojFK1LigAwWZTEsnWUmg==,z6TJDXR9PJjiNNt6WySLqA==,0.305,1,0,0,0,1,0
ji07O/PfYtUBpHOQlehWgQ==,hLu/P+cjw6oub1YCAsr8AQ==,0.35,1,0,0,0,1,1
kKH1iWtriXl7IxClNfE4hg==,g8o31DAJdnAHpNWUnPGQkw==,0.305,1,0,0,0,1,0
3uIoA81e7IqdoMSuiB57Rw==,qqXvngoUKnBxh0UW2ojzUw==,0.35,1,0,0,0,1,1
3X2Znur1YJQUM4X7z59nMA==,yg5cokbvG8pCeJBN5P5n4Q==,0.35,1,0,0,0,1,1
HG1KyvGM95w9gYl74eYZJA==,lN6UK7U+bAjeDwD9LusYVA==,0.35,1,0,0,0,1,1
PzykSEIIfmT2hxVPp8Ro/Q==,1vSsxcoR8t/l8Y11eDRMXQ==,0.35,1,0,0,0,1,1
k7xPUBw8IuqEA+GFsW3AaA==,jOdq6JRDUR3RLMtMUHw+Qw==,0.35,1,0,0,0,1,1
jMNVqKV1JjYMMxSz5uTsew==,BIoyCyAB//rFaGhcxnz55g==,0.305,1,0,0,0,1,0
QivMPb+mOdOIjmO74gB3Cg==,8bWx6dfwkofS+AG6IF3EwQ==,0.35,1,0,0,0,1,1
QY8JIIx5HPsV/EsdKXalAQ==,nDJavUMb41w8RnP0vmy70w==,0.35,1,0,0,0,1,1
l8Pe8EGVZOB9otZxXWlVSA==,eHKu++jkjorJgnT/GSDTtg==,0.305,1,0,0,0,1,0
MbZcLYRKWtT7KXJSO84eFA==,t7I7rEcSjCUX4OjIwyj6Cw==,0.35,1,0,0,0,1,1
/wBJ2q/hCUwj4m41gjAgog==,6hLzveSh9QvgaXPnflQAOw==,0.35,1,0,0,0,1,1
Zf2BEM8C/hKUldT/00uD4g==,231E8pFDfQvLpn5LVHPe1Q==,0.35,1,0,0,0,1,1
Mx6SNaJQAQDxNxKVQ4XoZg==,6BT/qGWXixo20gS/ovhyYQ==,0.35,1,0,0,0,1,1
FKCETEuM2bAVaQtNhlZ8rQ==,DuQDxBvRipLzO0SV+cFg/g==,0.35,1,0,0,0,1,1
2VfjvomLr2q4i3qNrSB4jg==,qDc0CDpi+d+CcPqHIQ/cpw==,0.35,1,0,0,0,1,1
s/9ZkLRsdKmOannw573wfA==,2r5hHo3B2JyGluQKo5aGmg==,0.305,1,0,0,0,1,0
Jj8vqWj9lJDD3S0rdJ3Iyg==,o807arq8tJdFmyhE18ht0w==,0.35,1,0,0,0,1,1
ke7yvdlJ4Vb7gpxjrgKLPw==,6xSwbx6muz4WXcZxiKletA==,0.305,1,0,0,0,1,0
QtfyTuk7HCtFFtb71OdbeQ==,yBYX6/+uL2KKGUAljm3t4g==,0.35,1,0,0,0,1,1
NtzylssYFjaBSyNfe07ncg==,VZtsbLMFfBuD/IOkctbF+w==,0.35,1,0,0,0,1,1
v+dNihLQbBQwdEbSwwMyXQ==,dI3TTOP16VVtTek4tEKU/A==,0.35,1,0,0,0,1,1
idViPcY0SXDGfvKQ7orT8Q==,upYtr3D/5s8xZGSvaS7BVA==,0.305,1,0,0,0,1,0
q2B9tdgSl7w5EXogX3Qbyw==,7wsd2ZDBEia9KU2vx3x93w==,0.305,1,0,0,0,1,0
bJ42w7KQ/DxREKtTOj2Z2w==,MHQl6X58z6X5HS3lD/HWmQ==,0.35,1,0,0,0,1,1
UzAKphAcHfEYSyDEQfg0Sw==,EI0gaJ66GPbeglUlBvMDGw==,0.305,1,0,0,0,1,0
bAyc2f9Fb7LEb0Pl6AQEyA==,1NZm6yVPYRr23PL5jIUU4g==,0.35,1,0,0,0,1,1
LRQRh7w0DP970+mphOEolg==,RcKvU4wfp0Ofc4QN/1TpQw==,0.305,1,0,0,0,1,0
qrVtjg47Tz8PWwC182U/iQ==,cgZedk2cEdEWElesMvHw6w==,0.35,1,0,0,0,1,1
Gw69CDsl1YXX/gP6crtauw==,NhIIo/7/HJkHfTvuFG96rw==,0.35,1,0,0,0,1,1
CKcD+7iJUscWofkwHF3ucQ==,pO9hnt0XpcrG3z/Glft+BA==,0.305,1,0,0,0,1,0
TeFm4sf9CVa9I59uo4f/2w==,YcEoEbVZlHhnSXLR+qtT8w==,0.35,1,0,0,0,1,1
8iubxZDIIgaC61QnBy20gQ==,1/XkqEBZYGH4NhTrSjzYLg==,0.35,1,0,0,0,1,1
sulYkUOu0+xzQj1ceDQrlw==,TIdW6M8H/Pih1PFfTagIPg==,0.35,1,0,0,0,1,1
F5MKdTjejFcD1+xzkPAImQ==,oUGZSMysVnWxMCO1QdbdiA==,0.305,1,0,0,0,1,0
qbE5Vvxh7OeHfNpFmBa0QA==,HAsfWPOIf2nTvW+oOhDp6A==,0.35,1,0,0,0,1,1
tNiIFoo1RgXecqWZfouqJw==,5ef6nOzi5Ok97zXyF0WRKQ==,0.6600000000000001,1,0,0,1,1,0
ns1VnccP4ANSBNiWdv4kgw==,nNiKYPdoahBh7ussn48R1w==,0.35,1,0,0,0,1,1
8kg7qFN77wTynw+E5hnanQ==,yLD2gG34WFPhMByztCnuBQ==,0.305,1,0,0,0,1,0
D74MLMJRbqLtNjps5KUnhQ==,QJC5VrMOdp6MqrZj3vLBXg==,0.35,1,0,0,0,1,1
mJgzoOvUjcFD8YUjkXc2IA==,egM9gxfI9P96kD0yQxUvSA==,0.36,1,0,0,0,1,0
1xsXjVCOkAbbjt1obTRAgw==,0JzkpfpNpQ2LHVUOdj1YFA==,0.305,1,0,0,0,1,0
2o1DOqsuXEPNX5bCI4iJpQ==,gItJHyleILwap4xfd8olPQ==,0.305,1,0,0,0,1,0
M2icHyUVMZIibWpkE1m6Gg==,KZ+egKYAtrigQQQwSRjC1w==,0.35,1,0,0,0,1,1
S+MW0kFB0k95DjjCsrazYg==,gqdASYLO1pUdoxdW0h3nmA==,0.35,1,0,0,0,1,1
zYrblnCgD+WGelLx3QW+AQ==,8C6TDihpbKVNzY0cHUlhjg==,0.35,1,0,0,0,1,1
j9kL7hXw2YOZLA0Fo0gdhw==,AVOlEr5XEG8xV22AWeB/Xg==,0.305,1,0,0,0,1,0
NjiZTo9sqKWN8T/NiRjhZw==,IbnuY5ufBxZtvegZKmVMJw==,0.35,1,0,0,0,1,1
SF0H6w8iQdeWmb4+uIDLxg==,FQavQe31uRwM2QRj+e18EQ==,0.36,1,0,0,0,1,0
iMWvunT85I7kXBvhPYDXRQ==,hksEJu7RlbdRlbG2FVwZPA==,0.35,1,0,0,0,1,1
ktJz3cO+6gp8tQj7Ru8RTA==,1FqRsGRVxI+pOaxt/6RBGA==,0.305,1,0,0,0,1,0
rjBmba+R9PPRYtbYwfRWJA==,0r7yNj5xhrJ8YKpMhIQ0FA==,0.305,1,0,0,0,1,0
uayjpP3+6cShu4GTESljZQ==,M9xEH70shpO18wuOWNoU6Q==,0.35,1,0,0,0,1,1
OXu7YK+9q8ipFkfUvJtJag==,qCjPhwPqR/fAU0iS9nRwLw==,0.305,1,0,0,0,1,0
kaoos8I6snwc7+2VZiBZHA==,WD18Yd2ZuCcpYz4MIfNx9Q==,0.305,1,0,0,0,1,0
knNfhKCC3+Mko0zU3Dg/eg==,jORnQVhP++FQjj3c9bg4Mw==,0.305,1,0,0,0,1,0
KVAq2tZoQvoKDp98I6aq0w==,4+OQxh25ukdmizqN14NSMQ==,0.305,1,0,0,0,1,0
KSC1k7z9DniPS5Iubq1hvA==,E4UWZpYN/vhF7Ic7cVNdFQ==,0.305,1,0,0,0,1,0
/hsfRO3awdHnNchEeEWjSQ==,FfYOaFp203/1rpYStUAfxQ==,0.35,1,0,0,0,1,1
Iq/i+IM+P194OsSNxP9VVQ==,XEOAtfFPjnzXi4kn9h9mpw==,0.35,1,0,0,0,1,1
9w+bOF23HoSaZ0ddJw3zIQ==,U56HawKuByv21rGZGrDDSw==,0.35,1,0,0,0,1,1
cMnIsaBOiudj+kK8TtLGdw==,xxVdwGYlRbJcwQ4qw4JJKA==,0.305,1,0,0,0,1,0
z9j2S6ywi5A65dkCtWQTBw==,RbNAV8xx1j4cyd3Ak76Jug==,0.305,1,0,0,0,1,0
r9HTB78J4RV7WvMskFAjmA==,JR/9Ji/qDHjUyCtnzA6XiA==,0.305,1,0,0,0,1,0
37qGn91ud+f9AoMFsUScpw==,7UVrfM3b6kH3w629ptFulw==,0.35,1,0,0,0,1,1
T2QXBEF1mk7Ku8eYsLdgJg==,QJfiijC3ScvKbKV1eJ7ONg==,0.35,1,0,0,0,1,1
sxhxeI9arE+dh2fYkhMPxg==,ge4C1RHyEF+F9b+qmi9v/Q==,0.305,1,0,0,0,1,0
qKHmeqbFRbHcyRoLVE81Sg==,tZEDvKnuZ/dHN2R0KRSxDw==,0.35,1,0,0,0,1,1
rrwNUlOdu//PHjnS5Ludjw==,FylhpXgkiWT1CZjcPHWLvg==,0.35,1,0,0,0,1,1
TYIJ+HwbeP1j4zha/SeWVg==,V3/nSIaDvIy75fRFn7s/kg==,0.305,1,0,0,0,1,0
WqO37Gs8zprSEmZzTCZFQQ==,Ig7mSRFKjkz4/R7uYAB9LA==,0.305,1,0,0,0,1,0
n7V+yTBnUrgCaai0kFwaUw==,0gEdUsPS7KDlYAri/TrEgw==,0.305,1,0,0,0,1,0
aDwKrQL6eJ6F3LHgElibpg==,lwuzpumcUr6doaoulac17g==,0.35,1,0,0,0,1,1
ZSr0AZQCGNbZre+aLHAOCw==,6UvHMGN7JN+2iERYOeZYlQ==,0.305,1,0,0,0,1,0
QfIyY80556u0glYxoAb6gQ==,DEiDCEAeaYjXfYv8Ou6v6Q==,0.35,1,0,0,0,1,1
kUtXf5N2dQrnwfZAj1C8kQ==,QJnPr2KlRG89imEGIwygaA==,0.305,1,0,0,0,1,0
B2o4WKoIJD8YNNgZjcC4hQ==,jRC8yLEYWCqAZZhLnU3X7A==,0.305,1,0,0,0,1,0
huq4Ne09XqROdI1g8Lt4UA==,iCZdiCRb88zcVVfI84qnHg==,0.35,1,0,0,0,1,1
605twguJeyqcT+KqJQmMvg==,xikhWbGck8x+VkbHhADeGg==,0.305,1,0,0,0,1,0
M4aBWkGZ6yJbGgh2ZA294g==,7ZTttKaoFR/bj8x6JP6QnA==,0.35,1,0,0,0,1,1
w8kUyhE/VQx6AVo8/sE/yg==,4eTtTB0vxnksfMxbm3lr4g==,0.35,1,0,0,0,1,1
j+6G9/2a4qR4H5FpEJPaqg==,ggvLuTCsEcP7gVI6XiUaqw==,0.305,1,0,0,0,1,0
S2cnYYkaEyivY1bR4TGh4g==,z7hHazlr4BpMagUYPUbbaA==,0.35,1,0,0,0,1,1
5ix1HQcyxVVVjE32Mw0vYQ==,pXoqQt+z+tNP3rdXtvfLfg==,0.305,1,0,0,0,1,0
viQKpOylVG1wO/ynouqAdg==,UYRIgQeobmT+vkK8g3VGgg==,0.35,1,0,0,0,1,1
3CECxBJFubdiHD0jtU5fgw==,n48Zye53fEi+AL8U8kwEog==,0.44999999999999996,1,0,0,0,1,1
AU7nfLQiJdWRkKnnAUkT1A==,mFGmnBpXVGXGh5YV3RDQJA==,0.44999999999999996,1,0,0,0,1,1
BTsskiNY5fa+PnrjVt3ZUw==,gr5cNx21zQ1FPMg0r12dzw==,0.305,1,0,0,0,1,0
lsaZVFteRwJNuo3XSd8IEQ==,YftXQ54kFemKse/TBjBrfw==,0.35,1,0,0,0,1,1
OQhV0oK3izxvUaVLyTtwNQ==,qo0fnEZJvDNDzOyJ1qlidA==,0.305,1,0,0,0,1,0
rzwPRVr9hdpzhuWypYQQvA==,3ad+7CZZv1yWeBVrdQZVOg==,0.35,1,0,0,0,1,1
u2EGnuhlNvVOn2LIICp17A==,eR+VDhatuUlS6nS7l7PTtg==,0.36,1,0,0,0,1,0
Iz7r/hRVioUi5x7t5IZRiQ==,PPb/C+rVJbbIbVjfoRJe6Q==,0.35,1,0,0,0,1,1
vFRPNzJyppgCIoWH54/+lQ==,O16rzvgyqUC86wRkylM3kA==,0.35,1,0,0,0,1,1
/UoB7hpZYdmwOhMbjF3Ebw==,HrJJVQr5yQvZI7uDFEWzCA==,0.305,1,0,0,0,1,0
HWoKSyOtvr/34kd9WTlmxg==,ybiDRC1cnu2e+UMoSGgDvg==,0.305,1,0,0,0,1,0
XRaD0EtKs7up7Ni3TgGZPQ==,S3NILM3XMEJT0DUHlqzxVw==,0.35,1,0,0,0,1,1
oRL8n77e0uYOE9j9uwOEUg==,xycZ6Pl9VARcgDEqQrrsaw==,0.6600000000000001,1,0,0,1,1,0
7uRXQ6CchRl1hR/5R9V41w==,vooJlTzit6hqhLrcmZSUPQ==,0.305,1,0,0,0,1,0
izJH043s3UjdnIY9BHjszA==,sFSQNiQ6V9jEAC4eldhhSw==,0.305,1,0,0,0,1,0
UvBslag2yIfHYrydJ5x4ng==,JWf2m6yEGPFgBr7S8+nCwg==,0.35,1,0,0,0,1,1
E6/ApZnsSQ1DLK6VVManCg==,uFyXepZPtap7bQLRFVlwpw==,0.35,1,0,0,0,1,1
/+eSFsxeqMI47HVFXf80QQ==,206MgfskgWH3YP/24GiAXg==,0.7050000000000001,1,0,0,1,1,0
vZXgkOdT0RR/GSaFXETUvQ==,hYElkHDNXQjPvOamYnpp7w==,0.35,1,0,0,0,1,1
ndYwh9+HH6E3ezue7oXxKg==,TjnO+1Jy7XV4gsYl58IrUg==,0.35,1,0,0,0,1,1
eNvR5Ov6WD9r27TaDWEf/Q==,czNh4X/GXMNHaoG+EJstIQ==,0.305,1,0,0,0,1,0
3xzkwhXtIQmstajnT+Gx8Q==,YwiQbpGofOTu7JXM0jRgDg==,0.35,1,0,0,0,1,1
6ofWt8mA+DsyjcL83R9Z2A==,378+tRLeAI1ooKhzYy2phA==,0.305,1,0,0,0,1,0
W+uV+SZv6fU4127HZ8f38w==,VyoIIxr5fvpHHK7TlG40cw==,0.305,1,0,0,0,1,0
Wv0XSgtNEQ65xCRTxvnU7A==,Mkvhk6HH0Q3VYTUGE8xdlw==,0.35,1,0,0,0,1,1
kiOO17s4sj+po6IPM6XlaA==,ruTThLalFnJEhgKqkEIUbQ==,0.35,1,0,0,0,1,1
TkSgO12jJW0uxf6wHZjBjg==,n91Ob1ywMFc4GUECmKJOgg==,0.35,1,0,0,0,1,1
WK15CNKod2H6pGF5JGRGuQ==,8DbCmZQoyNs88DqbFsJUmQ==,0.305,1,0,0,0,1,0
nZ2ZgvOBp7j1vjo39562eQ==,gYRZiaSAwXa308V5O4sjoA==,0.35,1,0,0,0,1,1
dFzzAAK1XDtbx8kkPp7eAA==,tOGeNp26QkI98KIO7gZKow==,0.35,1,0,0,0,1,1
cTOJVChMeEZ0DlGmVSQoLw==,Z0g/PfWRskdDUn7Mrag3zg==,0.305,1,0,0,0,1,0
vLcf7TfN10iN/90Od3x9JA==,wRvDID8VO4aAGwJQXmZsgw==,0.305,1,0,0,0,1,0
Jc++uA4hAINIbHT/Hf244w==,MuAHAN7nfL5qHWmTrJlCbA==,0.305,1,0,0,0,1,0
h1mDdEqGdvyolWdPsVVK6Q==,/drXW11RNc900XiGpkKcTA==,0.35,1,0,0,0,1,1
jVDQi6yDHp61cC+oCas2Zg==,Z1RsxZAhaFfeHfeMd4VqQA==,0.305,1,0,0,0,1,0
eo9P1yUxKuitUyy4ZxjVEA==,S0BIbAAkiTpMSfx0fQBlKw==,0.35,1,0,0,0,1,1
hunTAOiUxIT16jspEeNAbA==,0uZKTiVyERL4Jz6wTUg3ag==,0.35,1,0,0,0,1,1
JiwhO4jpqj0E4l8hnjwdUQ==,qmn0Tm2/y8CV99vmaeVWrg==,0.35,1,0,0,0,1,1
2ol9smKBeqDfZo+gMsAQaA==,K1SHjoXKRe3CU2XdtuaLVw==,0.305,1,0,0,0,1,0
dZ0fJk/0a1McEGkcXICk9A==,Mt1qIm1x76O5EUqQBPJTfQ==,0.305,1,0,0,0,1,0
glIAU9HKraPKWLJrHkEnXQ==,CkgeFm7X5oFq58NrclPP9A==,0.35,1,0,0,0,1,1
KRtDW3UzPb4nlOzA5T3Msg==,qxXHSZyHOJp/uluEDx2AUw==,0.305,1,0,0,0,1,0
ptlrMCFKzcogZ5RHbym+/w==,60wfRIHNdk86GzRlPMKh2A==,0.35,1,0,0,0,1,1
68vqe36A8yaHsEKJljr88w==,1qgvDI/IbsL8z/YFR4QkWQ==,0.305,1,0,0,0,1,0
SRcqiDFe7wZPPxQGHBsngQ==,plCiDwykqmVG3jcSZ3IPmA==,0.35,1,0,0,0,1,1
noQq18urB/fdCKAuxiEq9w==,7hiKyE/CaENz2Sgxg3qjoQ==,0.35,1,0,0,0,1,1
NR/6evEmde30GEmrQzsDVg==,CJ09zNVJ16+DNztV5NTiyQ==,0.44999999999999996,1,0,0,0,1,1
Fm1A6MdAVgQIqvuwrtBfMQ==,yMOOFVeNQjPlLnTJYnfmgw==,0.305,1,0,0,0,1,0
xjqaNkVZz+BTpZuFyOFPfw==,2caL0LMnXT2GGkxCsKdTcQ==,0.35,1,0,0,0,1,1
/TlEQrsDDoNhL4m/t6eopA==,jz6Itq11h7TX7JpccB0Qlw==,0.35,1,0,0,0,1,1
NOxO/3dgnfCJUfOjaW6CCA==,xbzDQ4Zeu9fWXGchnd/jLQ==,0.35,1,0,0,0,1,1
y7jwAuxFLL/XLWTRxjfS7w==,nntXk3FjE+BzX7z6SBLvrA==,0.305,1,0,0,0,1,0
d0mOexLtFUC5Nh8zUA1lAQ==,w6mR9zNSmm5A36lVimb2tQ==,0.35,1,0,0,0,1,1
8H9BXXaUxve7BdF7LVO7xg==,kheSOs+vfxk5bJI6AcvkTg==,0.305,1,0,0,0,1,0
Hu10xGQK87amt5JgMwDZpQ==,Ba8JTqMAwdev/sBShb2fJg==,0.35,1,0,0,0,1,1
FayAVpvbRWiAXj1I6KT8SQ==,IyGLoHwQUY1QqfYIShvZew==,0.305,1,0,0,0,1,0
oipq7AntqKUuJOqff/eZbw==,x5QvgREjB+N7q2D+YD2VFw==,0.35,1,0,0,0,1,1
YpIAyXs6017HyYUfhi5ejQ==,GhgcISisHRy98/OGjwClHA==,0.305,1,0,0,0,1,0
YfB8+F3Bu7jIzXpKGaqlzA==,Emyv9Mz1+u7Efb5s6Uo40g==,0.44999999999999996,1,0,0,0,1,1
/30hfPtUDMZgqXNTCuOcAg==,AJQNuk77H7mcx5meEG9AJg==,0.305,1,0,0,0,1,0
H2lzOGnrk1LT018UkNlMGA==,eQzO3+AkeFztbslFUzAFVQ==,0.305,1,0,0,0,1,0
YY3DZCZqjyduzmIjvnsCBA==,h9EQm3eK/Lisr5PA5CpxjQ==,0.305,1,0,0,0,1,0
KdnnCqZ0ZKMtXs+nbN/O5A==,DbPEDY0oEIFzaR6puEcXog==,0.305,1,0,0,0,1,0
UscVoFnJi7f+4hnjilcFhQ==,ueztkHUNZNVvrVqNhIlM8Q==,0.44999999999999996,1,0,0,0,1,1
OmZ+KUHSGcPJHHPxDDCuKA==,sNY1qp5JW2ZNcX6AREdmEw==,0.305,1,0,0,0,1,0
